,Unnamed: 0,SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,BUREAU_DAYS_CREDIT,BUREAU_CREDIT_DAY_OVERDUE,BUREAU_DAYS_CREDIT_ENDDATE,BUREAU_DAYS_ENDDATE_FACT,BUREAU_AMT_CREDIT_MAX_OVERDUE,BUREAU_CNT_CREDIT_PROLONG,BUREAU_AMT_CREDIT_SUM,BUREAU_AMT_CREDIT_SUM_DEBT,BUREAU_AMT_CREDIT_SUM_LIMIT,BUREAU_AMT_CREDIT_SUM_OVERDUE,BUREAU_DAYS_CREDIT_UPDATE,BUREAU_AMT_ANNUITY,PREV_APP_COUNT,PREV_AMT_ANNUITY,PREV_AMT_APPLICATION,PREV_AMT_CREDIT,PREV_AMT_DOWN_PAYMENT,PREV_AMT_GOODS_PRICE,PREV_HOUR_APPR_PROCESS_START,PREV_NFLAG_LAST_APPL_IN_DAY,PREV_RATE_DOWN_PAYMENT,PREV_RATE_INTEREST_PRIMARY,PREV_RATE_INTEREST_PRIVILEGED,PREV_DAYS_DECISION,PREV_SELLERPLACE_AREA,PREV_CNT_PAYMENT,PREV_DAYS_FIRST_DRAWING,PREV_DAYS_FIRST_DUE,PREV_DAYS_LAST_DUE_1ST_VERSION,PREV_DAYS_LAST_DUE,PREV_DAYS_TERMINATION,PREV_NFLAG_INSURED_ON_APPROVAL,POS_AMT_ANNUITY,POS_AMT_APPLICATION,POS_AMT_CREDIT,POS_AMT_DOWN_PAYMENT,POS_AMT_GOODS_PRICE,POS_HOUR_APPR_PROCESS_START,POS_NFLAG_LAST_APPL_IN_DAY,POS_RATE_DOWN_PAYMENT,POS_RATE_INTEREST_PRIMARY,POS_RATE_INTEREST_PRIVILEGED,POS_DAYS_DECISION,POS_SELLERPLACE_AREA,POS_CNT_PAYMENT,POS_DAYS_FIRST_DRAWING,POS_DAYS_FIRST_DUE,POS_DAYS_LAST_DUE_1ST_VERSION,POS_DAYS_LAST_DUE,POS_DAYS_TERMINATION,POS_NFLAG_INSURED_ON_APPROVAL,INSTA_NUM_INSTALMENT_VERSION,INSTA_NUM_INSTALMENT_NUMBER,INSTA_DAYS_INSTALMENT,INSTA_DAYS_ENTRY_PAYMENT,INSTA_AMT_INSTALMENT,INSTA_AMT_PAYMENT,CREDIT_MONTHS_BALANCE,CREDIT_AMT_BALANCE,CREDIT_AMT_CREDIT_LIMIT_ACTUAL,CREDIT_AMT_DRAWINGS_ATM_CURRENT,CREDIT_AMT_DRAWINGS_CURRENT,CREDIT_AMT_DRAWINGS_OTHER_CURRENT,CREDIT_AMT_DRAWINGS_POS_CURRENT,CREDIT_AMT_INST_MIN_REGULARITY,CREDIT_AMT_PAYMENT_CURRENT,CREDIT_AMT_PAYMENT_TOTAL_CURRENT,CREDIT_AMT_RECEIVABLE_PRINCIPAL,CREDIT_AMT_RECIVABLE,CREDIT_AMT_TOTAL_RECEIVABLE,CREDIT_CNT_DRAWINGS_ATM_CURRENT,CREDIT_CNT_DRAWINGS_CURRENT,CREDIT_CNT_DRAWINGS_OTHER_CURRENT,CREDIT_CNT_DRAWINGS_POS_CURRENT,CREDIT_CNT_INSTALMENT_MATURE_CUM,CREDIT_SK_DPD,CREDIT_SK_DPD_DEF
717,717,100828,0,Cash loans,F,N,Y,0,153000.0,450000.0,47880.0,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.026392,-10662,-1799,-2202.0,-1179,12.061090818687727,1,1,1,1,1,0,,2.0,2,2,TUESDAY,10,0,0,0,0,0,0,Business Entity Type 3,0.236908562,0.402543751,0.5108529061736915,0.132,0.1177,0.9801,0.752471432592686,0.04462071541135205,0.16,0.1379,0.3333,0.2318935004905069,0.06633318417239835,0.10077477495068153,0.0806,0.008808672617213057,0.1213,0.1345,0.1222,0.9801,0.759637322733821,0.04255313775014676,0.1611,0.1379,0.3333,0.22805849255070595,0.06495768445657843,0.1056448567494209,0.084,0.008076387544283468,0.1285,0.1332,0.1177,0.9801,0.7557462721917102,0.044595101785290435,0.16,0.1379,0.3333,0.2316249380492925,0.06716874904939986,0.10195447324073252,0.0821,0.008651013330213151,0.1239,,block of flats,0.1173,Panel,No,0.0,0.0,0.0,0.0,-1490.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006402448193930646,0.007000210532647599,0.0343619356973142,0.26739526000781977,0.2654741495984841,1.899974435321363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2504.79,52645.5,52645.5,0.0,52645.5,21.0,1.0,0.0,0.0,0.0,-1490.0,2326.0,24.0,365243.0,-1458.0,-768.0,-918.0,-912.0,0.0,2504.79,52645.5,52645.5,0.0,52645.5,21.0,1.0,0.0,0.0,0.0,-1490.0,2326.0,24.0,365243.0,-1458.0,-768.0,-918.0,-912.0,0.0,2.0,10.0,-1188.0,-1241.578947,2990.415789,2990.415789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
718,718,100829,0,Cash loans,F,N,N,0,90000.0,253737.0,14697.0,229500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.009175,-21082,365243,-5685.0,-4225,12.061090818687727,1,0,0,1,0,0,,2.0,2,2,WEDNESDAY,14,0,0,0,0,0,0,XNA,0.5021298056569102,0.314586619,0.694092643,0.16699999999999998,0.0758,0.9916,0.752471432592686,0.04462071541135205,0.16,0.1379,0.375,0.2318935004905069,0.1096,0.10077477495068153,0.1973,0.008808672617213057,0.0,0.1702,0.0787,0.9916,0.759637322733821,0.04255313775014676,0.1611,0.1379,0.375,0.22805849255070595,0.1121,0.1056448567494209,0.2056,0.008076387544283468,0.0,0.1686,0.0758,0.9916,0.7557462721917102,0.044595101785290435,0.16,0.1379,0.375,0.2316249380492925,0.1116,0.10195447324073252,0.2009,0.008651013330213151,0.0,,block of flats,0.1552,Panel,No,2.0,0.0,2.0,0.0,-390.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1184.0,0.0,-777.2666667000002,-1174.333333,2962.38,0.0,136774.86,49282.8,0.0,0.0,-920.4666667,0.0,1,11918.88,106717.5,117985.5,0.0,106717.5,12.0,1.0,0.0,0.0,0.0,-390.0,130.0,12.0,365243.0,-359.0,-29.0,-89.0,-87.0,0.0,11918.88,106717.5,117985.5,0.0,106717.5,12.0,1.0,0.0,0.0,0.0,-390.0,130.0,12.0,365243.0,-359.0,-29.0,-89.0,-87.0,0.0,1.8,5.5,-224.0,-231.9,13101.192,13101.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
719,719,100831,0,Cash loans,F,Y,Y,2,67500.0,497520.0,33376.5,450000.0,Children,Commercial associate,Higher education,Married,House / apartment,0.00702,-10237,-1563,-318.0,-2913,14.0,1,1,0,1,0,0,Laborers,4.0,2,2,SATURDAY,10,0,0,0,0,0,0,Industry: type 9,0.409814207,0.656029059,0.475849909,0.0907,0.08844221905180052,0.9777348581622732,0.9252,0.04462071541135205,0.18,0.1552,0.2708,0.3125,0.06633318417239835,0.07400000000000001,0.1178,0.0,0.0,0.063,0.08754321224758604,0.9770653729428284,0.9216,0.04255313775014676,0.1208,0.1034,0.2083,0.25,0.06495768445657843,0.0551,0.0773,0.0,0.0,0.0916,0.08795485466574764,0.9777522640694212,0.9262,0.044595101785290435,0.18,0.1552,0.2708,0.3125,0.06716874904939986,0.0752,0.1199,0.0,0.0,reg oper account,block of flats,0.0731,Panel,No,1.0,0.0,1.0,0.0,-1104.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,3.0,-903.0,0.0,-685.4285714,-827.8333332999998,1883.0775,0.0,96109.13571,2227.5,0.0,0.0,-653.8571429,7396.875,16,19600.88885,164076.1875,173928.6563,4685.0,164076.1875,12.125,1.0,0.08895017599999999,0.0,0.0,-1324.8125,144.6875,11.53846154,365243.0,-1327.272727,-1008.181818,-1117.272727,-1110.636364,0.454545455,19600.88885,164076.1875,173928.6563,4685.0,164076.1875,12.125,1.0,0.08895017599999999,0.0,0.0,-1324.8125,144.6875,11.53846154,365243.0,-1327.272727,-1008.181818,-1117.272727,-1110.636364,0.454545455,1.076086957,5.130434783,-1297.608696,-1314.641304,29151.620710000007,28651.96957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720,720,100832,0,Cash loans,F,N,Y,1,90000.0,131922.0,7285.5,94500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.005084,-14966,-7042,-7409.0,-4348,12.061090818687727,1,1,0,1,0,0,Core staff,3.0,2,2,SATURDAY,12,0,0,0,0,0,0,Kindergarten,0.5021298056569102,0.600931245,0.515495375,0.0722,0.0821,0.9811,0.752471432592686,0.04462071541135205,0.07894151232418305,0.1379,0.1667,0.2318935004905069,0.06633318417239835,0.10077477495068153,0.10739901933259607,0.008808672617213057,0.02835775707579772,0.0735,0.0852,0.9811,0.759637322733821,0.04255313775014676,0.07448973610915821,0.1379,0.1667,0.22805849255070595,0.06495768445657843,0.1056448567494209,0.1059750504371198,0.008076387544283468,0.02702231968598884,0.0729,0.0821,0.9811,0.7557462721917102,0.044595101785290435,0.07807784431137002,0.1379,0.1667,0.2316249380492925,0.06716874904939986,0.10195447324073252,0.10860673604899224,0.008651013330213151,0.028235920597262987,,block of flats,0.0518,"Stone, brick",No,1.0,0.0,1.0,0.0,-177.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,-552.6666667000002,0.0,209.3333333,-533.0,0.0,0.0,254815.5,214297.5,0.0,0.0,-369.0,0.0,5,14638.095,214018.2,250539.3,6660.0,356697.0,12.0,1.0,0.101393631,0.0,0.0,-639.6,132.0,39.33333333,365243.0,-1316.0,-476.0,181453.0,181456.5,1.0,14638.095,214018.2,250539.3,6660.0,356697.0,12.0,1.0,0.101393631,0.0,0.0,-639.6,132.0,39.33333333,365243.0,-1316.0,-476.0,181453.0,181456.5,1.0,1.090909091,3.454545455,-1569.909091,-1591.909091,11599.46182,11599.46182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
721,721,100833,0,Cash loans,F,N,Y,0,121500.0,723996.0,20448.0,585000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.018634,-14804,-145,-6463.0,-4277,12.061090818687727,1,1,0,1,0,0,Medicine staff,2.0,2,2,FRIDAY,16,0,0,0,0,0,0,Medicine,0.405747623,0.589959181,0.450747282,0.11744049917466033,0.08844221905180052,0.9777348581622732,0.752471432592686,0.04462071541135205,0.07894151232418305,0.1497246700681123,0.2262819070368362,0.2318935004905069,0.06633318417239835,0.10077477495068153,0.10739901933259607,0.008808672617213057,0.02835775707579772,0.11423100693296866,0.08754321224758604,0.9770653729428284,0.759637322733821,0.04255313775014676,0.07448973610915821,0.14519265864574382,0.22231504747867964,0.22805849255070595,0.06495768445657843,0.1056448567494209,0.1059750504371198,0.008076387544283468,0.02702231968598884,0.11784992076592354,0.08795485466574764,0.9777522640694212,0.7557462721917102,0.044595101785290435,0.07807784431137002,0.14921278072876187,0.22589659009280996,0.2316249380492925,0.06716874904939986,0.10195447324073252,0.10860673604899224,0.008651013330213151,0.028235920597262987,,,0.10254666268544003,,,2.0,1.0,2.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1022.1,0.0,-767.8571429,-821.2857142999999,406.6875,0.1,72782.496,12256.5,18540.80357,0.0,-662.5,0.0,4,6927.2325,40442.625,56918.25,2070.0,53923.5,15.75,1.0,0.06759130599999999,0.0,0.0,-2361.75,715.5,6.5,242635.6667,-2655.0,120112.6667,-2069.333333,120106.3333,0.666666667,6927.2325,40442.625,56918.25,2070.0,53923.5,15.75,1.0,0.06759130599999999,0.0,0.0,-2361.75,715.5,6.5,242635.6667,-2655.0,120112.6667,-2069.333333,120106.3333,0.666666667,0.175675676,53.95945946,-1649.22973,-1652.797297,3747.636791,3663.135912,-43.0,26843.21259,56382.35294,2316.964286,2289.705882,0.0,0.0,1558.805422,5531.270824,3691.588235,25408.12076,26621.12171,26621.12171,0.35714285700000004,0.352941176,0.0,0.0,31.62650602,0.011764706000000002,0.011764706000000002
722,722,100834,0,Cash loans,M,N,Y,2,202500.0,485640.0,38938.5,450000.0,Unaccompanied,Working,Incomplete higher,Married,Rented apartment,0.014519999999999996,-16133,-146,-722.0,-2126,12.061090818687727,1,1,1,1,1,0,,4.0,2,2,MONDAY,15,1,1,0,1,1,0,Transport: type 4,0.5021298056569102,0.560490555,0.6754132909999999,0.11744049917466033,0.08844221905180052,0.9777348581622732,0.752471432592686,0.04462071541135205,0.07894151232418305,0.1497246700681123,0.2262819070368362,0.2318935004905069,0.06633318417239835,0.10077477495068153,0.10739901933259607,0.008808672617213057,0.02835775707579772,0.11423100693296866,0.08754321224758604,0.9770653729428284,0.759637322733821,0.04255313775014676,0.07448973610915821,0.14519265864574382,0.22231504747867964,0.22805849255070595,0.06495768445657843,0.1056448567494209,0.1059750504371198,0.008076387544283468,0.02702231968598884,0.11784992076592354,0.08795485466574764,0.9777522640694212,0.7557462721917102,0.044595101785290435,0.07807784431137002,0.14921278072876187,0.22589659009280996,0.2316249380492925,0.06716874904939986,0.10195447324073252,0.10860673604899224,0.008651013330213151,0.028235920597262987,,,0.10254666268544003,,,0.0,0.0,0.0,0.0,-116.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,-1001.3,0.0,-904.375,-839.7777777999999,0.0,0.0,102173.058,38865.5,7244.016429,0.0,-557.8,0.0,6,20005.2975,292590.75,305775.75,0.0,292590.75,13.33333333,1.0,0.0,0.0,0.0,-917.0,295.0,10.0,273808.0,-958.5,90891.5,90884.0,90888.25,0.25,20005.2975,292590.75,305775.75,0.0,292590.75,13.33333333,1.0,0.0,0.0,0.0,-917.0,295.0,10.0,273808.0,-958.5,90891.5,90884.0,90888.25,0.25,0.721153846,12.39423077,-679.1057692,-682.7788462,20585.4062,17239.81587,-8.5,435520.3866,450000.0,22500.0,28830.884060000004,0.0,6330.884063,19067.450630000007,22210.71429,13918.93031,413708.0034,433341.4303,433341.4303,0.5,1.1875,0.0,0.6875,6.5625,0.0,0.0
723,723,100835,0,Cash loans,M,Y,Y,0,337500.0,267102.0,20686.5,247500.0,Unaccompanied,Commercial associate,Higher education,Single / not married,Co-op apartment,0.008575,-19594,-1725,-10155.0,-3119,64.0,1,1,0,1,0,0,Laborers,1.0,2,2,SUNDAY,10,0,1,1,0,0,0,Construction,0.5021298056569102,0.257990892,0.4453962420000001,0.0928,0.0911,0.9776,0.752471432592686,0.04462071541135205,0.0,0.2069,0.1667,0.2318935004905069,0.0,0.10077477495068153,0.0875,0.008808672617213057,0.1015,0.0945,0.0945,0.9777,0.759637322733821,0.04255313775014676,0.0,0.2069,0.1667,0.22805849255070595,0.0,0.1056448567494209,0.0911,0.008076387544283468,0.1075,0.0937,0.0911,0.9776,0.7557462721917102,0.044595101785290435,0.0,0.2069,0.1667,0.2316249380492925,0.0,0.10195447324073252,0.08900000000000001,0.008651013330213151,0.1037,,block of flats,0.0688,Panel,No,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1342.133333,0.0,-987.2666667,-982.3076923,0.0,0.0,47501.4,21000.0,0.0,0.0,-779.3333332999998,0.0,1,5441.94,53325.0,46413.0,10665.0,53325.0,19.0,1.0,0.203496173,0.0,0.0,-1054.0,50.0,10.0,365243.0,-1018.0,-748.0,-748.0,-741.0,0.0,5441.94,53325.0,46413.0,10665.0,53325.0,19.0,1.0,0.203496173,0.0,0.0,-1054.0,50.0,10.0,365243.0,-1018.0,-748.0,-748.0,-741.0,0.0,1.0,5.5,-883.0,-897.4,5438.754,5438.754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
724,724,100837,0,Revolving loans,F,N,Y,2,45000.0,135000.0,6750.0,538396.2074288896,,Commercial associate,Secondary / secondary special,Married,House / apartment,0.02461,-10072,-381,-519.0,-1834,12.061090818687727,1,1,1,1,0,0,Core staff,4.0,2,2,WEDNESDAY,14,0,0,0,0,0,0,Kindergarten,0.358509151,0.378174207,0.5108529061736915,0.11744049917466033,0.08844221905180052,0.9791,0.752471432592686,0.04462071541135205,0.0,0.0345,0.0417,0.2318935004905069,0.06633318417239835,0.10077477495068153,0.006999999999999999,0.008808672617213057,0.02835775707579772,0.11423100693296866,0.08754321224758604,0.9791,0.759637322733821,0.04255313775014676,0.0,0.0345,0.0417,0.22805849255070595,0.06495768445657843,0.1056448567494209,0.0073,0.008076387544283468,0.02702231968598884,0.11784992076592354,0.08795485466574764,0.9791,0.7557462721917102,0.044595101785290435,0.0,0.0345,0.0417,0.2316249380492925,0.06716874904939986,0.10195447324073252,0.0071,0.008651013330213151,0.028235920597262987,,block of flats,0.0079,"Stone, brick",No,2.0,1.0,2.0,1.0,-2011.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006402448193930646,0.007000210532647599,0.0343619356973142,0.26739526000781977,0.2654741495984841,1.899974435321363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,7395.96,104184.0,119256.0,1500.0,104184.0,12.0,1.0,0.022290943,0.0,0.0,-926.6666667000003,285.3333333,20.0,365243.0,-895.6666667000003,-325.6666667,242905.3333,242906.3333,0.0,7395.96,104184.0,119256.0,1500.0,104184.0,12.0,1.0,0.022290943,0.0,0.0,-926.6666667000003,285.3333333,20.0,365243.0,-895.6666667000003,-325.6666667,242905.3333,242906.3333,0.0,1.03125,6.0,-610.125,-617.71875,8125.65,8125.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
725,725,100838,0,Cash loans,F,N,N,0,81000.0,229500.0,12447.0,229500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.015221,-16053,-1836,-1420.0,-4433,12.061090818687727,1,1,0,1,0,0,Core staff,2.0,2,2,MONDAY,14,0,0,0,0,0,0,Government,0.49679854,0.507633077,0.125307878,0.11744049917466033,0.08844221905180052,0.9777348581622732,0.752471432592686,0.04462071541135205,0.07894151232418305,0.1497246700681123,0.2262819070368362,0.2318935004905069,0.06633318417239835,0.10077477495068153,0.10739901933259607,0.008808672617213057,0.02835775707579772,0.11423100693296866,0.08754321224758604,0.9770653729428284,0.759637322733821,0.04255313775014676,0.07448973610915821,0.14519265864574382,0.22231504747867964,0.22805849255070595,0.06495768445657843,0.1056448567494209,0.1059750504371198,0.008076387544283468,0.02702231968598884,0.11784992076592354,0.08795485466574764,0.9777522640694212,0.7557462721917102,0.044595101785290435,0.07807784431137002,0.14921278072876187,0.22589659009280996,0.2316249380492925,0.06716874904939986,0.10195447324073252,0.10860673604899224,0.008651013330213151,0.028235920597262987,,,0.10254666268544003,,,0.0,0.0,0.0,0.0,-787.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,-1659.571429,0.0,-1358.25,-1513.5,1178.56125,0.0,58211.82643,31389.75,1219.21875,0.0,-602.7142857000001,0.0,1,5645.205,76495.5,78156.0,7650.0,76495.5,15.0,1.0,0.097097469,0.0,0.0,-787.0,5.0,18.0,365243.0,-756.0,-246.0,-246.0,-235.0,0.0,5645.205,76495.5,78156.0,7650.0,76495.5,15.0,1.0,0.097097469,0.0,0.0,-787.0,5.0,18.0,365243.0,-756.0,-246.0,-246.0,-235.0,0.0,1.272727273,26.75757576,-488.5454545,-462.1818182,4665.334091,3102.486818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
726,726,100839,1,Cash loans,M,N,N,0,180000.0,824823.0,29353.5,688500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.025164,-16532,-1815,-101.0,-84,12.061090818687727,1,1,0,1,0,0,Laborers,1.0,2,2,SATURDAY,8,0,0,0,0,0,0,Business Entity Type 3,0.5021298056569102,0.16214456800000002,0.26504943,0.4134,0.2197,0.9871,0.8232,0.1542,0.4,0.3448,0.375,0.4167,0.1774,0.3345,0.4457,0.0116,0.0039,0.4212,0.228,0.9871,0.8301,0.1556,0.4028,0.3448,0.375,0.4167,0.1814,0.3655,0.4644,0.0117,0.0041,0.4174,0.2197,0.9871,0.8256,0.1552,0.4,0.3448,0.375,0.4167,0.1805,0.3403,0.4538,0.0116,0.004,not specified,block of flats,0.4358,Panel,No,0.0,0.0,0.0,0.0,-284.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,-438.1818182,0.0,3006.111111,-261.5,0.0,0.0,95544.0,63139.42636000001,234.585,0.0,-147.18181819999995,0.0,2,6750.0,67500.0,67500.0,0.0,135000.0,10.0,1.0,0.0,0.0,0.0,-284.0,-1.0,0.0,-282.0,-239.0,365243.0,365243.0,365243.0,0.0,6750.0,67500.0,67500.0,0.0,135000.0,10.0,1.0,0.0,0.0,0.0,-284.0,-1.0,0.0,-282.0,-239.0,365243.0,365243.0,365243.0,0.0,0.0,8.411764706,-137.94117649999998,-142.23529409999998,4104.182647,3705.882353,-5.0,134772.655,135000.0,16900.0,16900.0,0.0,0.0,6152.045,7875.0,7000.0,130390.85,133576.655,133576.655,0.8888888890000001,0.8888888890000001,0.0,0.0,4.0,0.0,0.0
727,727,100840,1,Cash loans,M,Y,Y,0,135000.0,450000.0,30442.5,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.04622,-14655,-239,-4822.0,-5181,6.0,1,1,1,1,0,0,Core staff,2.0,1,1,WEDNESDAY,9,0,1,1,0,1,1,Transport: type 2,0.5021298056569102,0.378102217,0.651260219,0.0278,0.0469,0.9871,0.8232,0.0,0.0,0.1034,0.0833,0.0417,0.06633318417239835,0.0227,0.0237,0.0,0.0106,0.0284,0.0487,0.9871,0.8301,0.0,0.0,0.1034,0.0833,0.0417,0.06495768445657843,0.0248,0.0247,0.0,0.0112,0.0281,0.0469,0.9871,0.8256,0.0,0.0,0.1034,0.0833,0.0417,0.06716874904939986,0.0231,0.0241,0.0,0.0108,reg oper account,block of flats,0.0207,Panel,No,3.0,0.0,3.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,-1866.666667,0.0,-620.3333332999998,-1337.0,0.0,0.0,480168.0,85591.5,0.0,0.0,-479.0,5952.0,1,7260.435,41220.0,36175.5,6750.0,41220.0,11.0,1.0,0.171258661,0.0,0.0,-2539.0,5.0,6.0,365243.0,-2504.0,-2354.0,-2354.0,-2341.0,1.0,7260.435,41220.0,36175.5,6750.0,41220.0,11.0,1.0,0.171258661,0.0,0.0,-2539.0,5.0,6.0,365243.0,-2504.0,-2354.0,-2354.0,-2341.0,1.0,1.0,3.5,-2429.0,-2445.833333,7256.5275,7256.5275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
